Timestamp,IP,Reason,Action
2024-11-25 21:53:50,3fde:2eee:67fa:ba72:ccc2:de5b:48a7:1d1,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,189.83.79.143,Detects XSS payloads.,block
2024-11-25 21:53:50,3bad:e451:f949:e0c2:5018:5629:9c17:8b2,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,187.160.176.253,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,136.10.167.6,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,136.10.167.6,Restricts access to admin pages.,block
2024-11-25 21:53:50,1959:1cb1:b726:ec3:6b30:207:aa71:b515,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,15.115.223.205,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,3960:3276:a00:854c:f154:ec35:e843:b190,Restricts access to admin pages.,block
2024-11-25 21:53:50,3960:3276:a00:854c:f154:ec35:e843:b190,Detects credentials passed in URL.,block
2024-11-25 21:53:50,159.169.70.177,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.169.70.177,Detects XSS payloads.,block
2024-11-25 21:53:50,12.113.50.126,Detects Null Byte Injection.,block
2024-11-25 21:53:50,86.248.156.68,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,86.248.156.68,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,41.248.255.237,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,41.248.255.237,Detects XSS payloads.,block
2024-11-25 21:53:50,44.234.138.75,Detects XSS payloads.,block
2024-11-25 21:53:50,29.134.230.139,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,98.197.20.168,Detects Null Byte Injection.,block
2024-11-25 21:53:50,38.90.38.169,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,14.219.202.71,Detects XSS payloads.,block
2024-11-25 21:53:50,109.204.128.232,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,109.204.128.232,Detects XSS payloads.,block
2024-11-25 21:53:50,19.143.51.102,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,90.178.50.209,Detects XSS payloads.,block
2024-11-25 21:53:50,217.119.19.158,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,202.206.239.71,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,57.112.34.158,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,57.112.34.158,Detects XSS payloads.,block
2024-11-25 21:53:50,185.24.37.122,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,110.104.236.144,Detects Null Byte Injection.,block
2024-11-25 21:53:50,197.186.169.178,Blocks access to sensitive files.,block
2024-11-25 21:53:50,89.236.176.154,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,187.58.154.169,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,187.58.154.169,Restricts access to admin pages.,block
2024-11-25 21:53:50,192.88.206.163,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,192.88.206.163,Detects XSS payloads.,block
2024-11-25 21:53:50,135.161.89.192,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,11.148.137.128,Blocks access to sensitive files.,block
2024-11-25 21:53:50,57.112.34.158,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,57.112.34.158,Detects XSS payloads.,block
2024-11-25 21:53:50,154.244.130.33,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,185.24.37.122,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,98.197.20.168,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,154.244.130.33,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,178.176.31.6,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,103.132.1.94,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,171.76.104.123,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,171.76.104.123,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,2091:4b46:1b75:1747:a321:3542:c82:7d4d,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,2091:4b46:1b75:1747:a321:3542:c82:7d4d,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,897e:c7b1:8af4:9929:483c:af9:53b0:bc90,Detects XSS payloads.,block
2024-11-25 21:53:50,29.67.65.209,Blocks access to .git directories.,block
2024-11-25 21:53:50,83.18.149.245,Detects XSS payloads.,block
2024-11-25 21:53:50,171.76.104.123,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,47.165.13.126,Detects XSS payloads.,block
2024-11-25 21:53:50,151.142.147.102,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,151.142.147.102,Detects XSS payloads.,block
2024-11-25 21:53:50,10.228.210.2,Detects Null Byte Injection.,block
2024-11-25 21:53:50,bc81:2060:214e:d9dd:dde:63ee:170c:7ac1,Detects XSS payloads.,block
2024-11-25 21:53:50,b3cd:8030:a8da:16ce:fda1:8d6d:774a:8d97,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,198.27.117.114,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,198.27.117.114,Restricts access to admin pages.,block
2024-11-25 21:53:50,117.41.135.239,Blocks access to sensitive files.,block
2024-11-25 21:53:50,e7b9:1fb0:f0e9:dd6c:c93d:f6a2:306d:b268,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,11.229.241.102,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,c57e:ccd0:8532:2c47:7a9f:e478:9356:db2a,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,28.239.195.50,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,171.156.98.82,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,171.156.98.82,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,175.73.227.19,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,133.250.181.2,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,133.250.181.2,Detects XSS payloads.,block
2024-11-25 21:53:50,44.182.11.2,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,da2e:c67f:29a3:b8a7:9a5f:c5d0:89ba:608d,Detects Null Byte Injection.,block
2024-11-25 21:53:50,111.252.50.233,Blocks access to sensitive files.,block
2024-11-25 21:53:50,55.97.40.138,Detects XSS payloads.,block
2024-11-25 21:53:50,152.234.176.40,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,109.49.159.117,Restricts access to admin pages.,block
2024-11-25 21:53:50,109.49.159.117,Detects credentials passed in URL.,block
2024-11-25 21:53:50,99.137.93.224,Blocks access to sensitive files.,block
2024-11-25 21:53:50,8ee1:989:e48:9dd5:6a04:50b6:603c:dd65,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,194.194.20.222,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,77.214.124.205,Blocks access to sensitive files.,block
2024-11-25 21:53:50,3142:c6d7:7a9a:67ac:625e:da48:78e2:615e,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,3142:c6d7:7a9a:67ac:625e:da48:78e2:615e,Detects XSS payloads.,block
2024-11-25 21:53:50,27.188.235.228,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,27.188.235.228,Detects XSS payloads.,block
2024-11-25 21:53:50,27.251.181.184,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,176.210.250.247,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,176.210.250.247,Restricts access to admin pages.,block
2024-11-25 21:53:50,d571:8425:b9e1:3d18:39e5:ee54:b023:d94c,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,70.56.125.109,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,70.56.125.109,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,152.111.193.134,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,f261:27b8:da5e:ab02:c41b:1778:c1a3:e8a,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,179.11.123.206,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,178.95.183.75,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,55.118.20.119,Restricts access to admin pages.,block
2024-11-25 21:53:50,55.118.20.119,Detects credentials passed in URL.,block
2024-11-25 21:53:50,c522:34:abce:60d9:fedc:1b:9175:1870,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,144.43.7.43,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,144.43.7.43,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,167.19.186.112,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,9670:7f0a:8151:370b:46:c19f:afef:5112,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,9670:7f0a:8151:370b:46:c19f:afef:5112,Detects XSS payloads.,block
2024-11-25 21:53:50,73f7:e5b6:2346:8f66:6341:7a80:d5ac:8bd1,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,73f7:e5b6:2346:8f66:6341:7a80:d5ac:8bd1,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,178.176.31.6,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,223.21.197.169,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,215.72.87.11,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,5.14.177.240,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,7131:d5d6:65c4:8a0f:6cfd:3570:3400:f799,Restricts access to admin pages.,block
2024-11-25 21:53:50,7131:d5d6:65c4:8a0f:6cfd:3570:3400:f799,Detects credentials passed in URL.,block
2024-11-25 21:53:50,47.69.200.200,Blocks access to sensitive files.,block
2024-11-25 21:53:50,133.157.216.48,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,133.157.216.48,Detects XSS payloads.,block
2024-11-25 21:53:50,132.186.147.137,Blocks access to sensitive files.,block
2024-11-25 21:53:50,196.16.189.185,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,2901:aaf1:6e2:79a0:fc86:1629:1549:c13b,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,95.130.38.51,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,95.130.38.51,Detects XSS payloads.,block
2024-11-25 21:53:50,56.187.134.71,Restricts access to admin pages.,block
2024-11-25 21:53:50,56.187.134.71,Blocks access to sensitive files.,block
2024-11-25 21:53:50,185.60.226.17,Detects XSS payloads.,block
2024-11-25 21:53:50,25.80.51.61,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,25.80.51.61,Detects XSS payloads.,block
2024-11-25 21:53:50,57.175.122.246,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,144.43.7.43,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,19.143.51.102,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,69.78.8.254,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,157.226.241.234,Restricts access to admin pages.,block
2024-11-25 21:53:50,157.226.241.234,Detects credentials passed in URL.,block
2024-11-25 21:53:50,12.27.14.43,Detects Null Byte Injection.,block
2024-11-25 21:53:50,20.243.144.122,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f801:652b:46d9:7599:3618:53e6:c5c:b76d,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,133.157.216.48,Detects XSS payloads.,block
2024-11-25 21:53:50,13.235.167.220,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,13.235.167.220,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,90.38.49.246,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,993f:b299:7ec5:9f3c:1009:926e:ad4c:cf95,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,47e5:7fb6:491d:46ae:2731:3c72:1485:4900,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,47e5:7fb6:491d:46ae:2731:3c72:1485:4900,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,217.119.19.158,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,123.16.149.91,Blocks access to sensitive files.,block
2024-11-25 21:53:50,157.226.241.234,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,182.183.23.211,Restricts access to admin pages.,block
2024-11-25 21:53:50,182.183.23.211,Detects credentials passed in URL.,block
2024-11-25 21:53:50,46.176.102.166,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,197.186.169.178,Detects XSS payloads.,block
2024-11-25 21:53:50,192.99.162.14,Detects XSS payloads.,block
2024-11-25 21:53:50,83.209.73.10,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,111.100.99.24,Restricts access to admin pages.,block
2024-11-25 21:53:50,111.100.99.24,Blocks access to sensitive files.,block
2024-11-25 21:53:50,13.235.167.220,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,13.235.167.220,Detects XSS payloads.,block
2024-11-25 21:53:50,32.44.184.1,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,14.219.202.71,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,14.219.202.71,Detects XSS payloads.,block
2024-11-25 21:53:50,189.111.236.123,Blocks access to sensitive files.,block
2024-11-25 21:53:50,93.191.44.77,Restricts access to admin pages.,block
2024-11-25 21:53:50,93.191.44.77,Blocks access to sensitive files.,block
2024-11-25 21:53:50,141.148.116.60,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,187.58.154.169,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.168.200.38,Blocks access to sensitive files.,block
2024-11-25 21:53:50,6e92:90c5:2c8a:f3ea:cd6a:fb84:4e63:efa4,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,6e92:90c5:2c8a:f3ea:cd6a:fb84:4e63:efa4,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,5.61.33.132,Restricts access to admin pages.,block
2024-11-25 21:53:50,5.61.33.132,Detects credentials passed in URL.,block
2024-11-25 21:53:50,84d7:fc68:757:f325:e127:539f:1d0:6f6b,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,84d7:fc68:757:f325:e127:539f:1d0:6f6b,Detects XSS payloads.,block
2024-11-25 21:53:50,23.38.245.197,Blocks access to sensitive files.,block
2024-11-25 21:53:50,18.245.191.87,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,105.142.96.5,Blocks access to sensitive files.,block
2024-11-25 21:53:50,89.236.176.154,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,138.47.163.43,Restricts access to admin pages.,block
2024-11-25 21:53:50,138.47.163.43,Blocks access to sensitive files.,block
2024-11-25 21:53:50,35.96.80.127,Restricts access to admin pages.,block
2024-11-25 21:53:50,35.96.80.127,Detects credentials passed in URL.,block
2024-11-25 21:53:50,161.194.141.91,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,144.43.7.43,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,89ef:7ace:14c5:4154:360b:5327:9ba8:15f0,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,210.64.75.203,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,128.3.125.57,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,128.3.125.57,Detects XSS payloads.,block
2024-11-25 21:53:50,96.152.27.237,Detects XSS payloads.,block
2024-11-25 21:53:50,37.232.53.121,Detects XSS payloads.,block
2024-11-25 21:53:50,101.14.228.53,Detects Null Byte Injection.,block
2024-11-25 21:53:50,89.236.176.154,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,112.162.99.1,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,112.162.99.1,Detects XSS payloads.,block
2024-11-25 21:53:50,212.38.130.214,Detects Null Byte Injection.,block
2024-11-25 21:53:50,3408:8a94:7b87:3c02:9c11:6e26:bb2:2ad3,Blocks access to .git directories.,block
2024-11-25 21:53:50,88.190.191.62,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,142.99.120.61,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,124.51.87.170,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,124.51.87.170,Detects XSS payloads.,block
2024-11-25 21:53:50,90.158.105.231,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,90.158.105.231,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,da60:af59:b109:3243:ace:ff02:2d3f:5507,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,221.112.50.103,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,221.112.50.103,Detects XSS payloads.,block
2024-11-25 21:53:50,143.192.219.104,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,103.40.107.62,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,123.147.31.210,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,32.92.65.93,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,25.80.51.61,Blocks access to .git directories.,block
2024-11-25 21:53:50,5f6e:7147:d787:1f8f:e510:6b6c:9878:e82a,Detects Null Byte Injection.,block
2024-11-25 21:53:50,144.43.7.43,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,129.250.178.34,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,129.250.178.34,Restricts access to admin pages.,block
2024-11-25 21:53:50,180.179.18.183,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,54.219.86.97,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,54.219.86.97,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,8.84.119.17,Detects Null Byte Injection.,block
2024-11-25 21:53:50,159.170.224.152,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.170.224.152,Detects XSS payloads.,block
2024-11-25 21:53:50,103.132.1.94,Detects XSS payloads.,block
2024-11-25 21:53:50,146.239.91.195,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,6.106.12.76,Blocks access to sensitive files.,block
2024-11-25 21:53:50,88.21.242.189,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,8.84.119.17,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,8.84.119.17,Restricts access to admin pages.,block
2024-11-25 21:53:50,192.88.206.163,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,192.88.206.163,Restricts access to admin pages.,block
2024-11-25 21:53:50,1662:9493:5685:c275:c714:bdb8:c20e:c8fd,Detects XSS payloads.,block
2024-11-25 21:53:50,223.7.54.78,Blocks access to sensitive files.,block
2024-11-25 21:53:50,73.129.125.170,Restricts access to admin pages.,block
2024-11-25 21:53:50,73.129.125.170,Detects credentials passed in URL.,block
2024-11-25 21:53:50,45.123.100.111,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,103.161.3.19,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,9942:a679:863d:fd01:8708:4441:bc8a:7847,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,146.239.91.195,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,157.226.241.234,Restricts access to admin pages.,block
2024-11-25 21:53:50,157.226.241.234,Detects credentials passed in URL.,block
2024-11-25 21:53:50,47.176.27.66,Detects XSS payloads.,block
2024-11-25 21:53:50,53.14.209.93,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,190.145.51.2,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,190.145.51.2,Detects XSS payloads.,block
2024-11-25 21:53:50,77.221.81.254,Detects XSS payloads.,block
2024-11-25 21:53:50,197.186.169.178,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,206.1.198.58,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,206.1.198.58,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,25.80.51.61,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.168.200.38,Detects XSS payloads.,block
2024-11-25 21:53:50,3591:f3c0:f4e6:199b:7416:7f20:df3d:d6f4,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,3591:f3c0:f4e6:199b:7416:7f20:df3d:d6f4,Detects XSS payloads.,block
2024-11-25 21:53:50,185.60.226.17,Blocks access to sensitive files.,block
2024-11-25 21:53:50,103.63.184.49,Detects XSS payloads.,block
2024-11-25 21:53:50,206.228.108.158,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,111.55.169.136,Detects XSS payloads.,block
2024-11-25 21:53:50,83.209.73.10,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,83.209.73.10,Detects XSS payloads.,block
2024-11-25 21:53:50,57.59.211.222,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,57.59.211.222,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,1.209.62.145,Restricts access to admin pages.,block
2024-11-25 21:53:50,1.209.62.145,Detects credentials passed in URL.,block
2024-11-25 21:53:50,79.204.155.139,Detects Null Byte Injection.,block
2024-11-25 21:53:50,4270:f476:ae14:9370:ccc3:e97e:50d6:785d,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,4270:f476:ae14:9370:ccc3:e97e:50d6:785d,Restricts access to admin pages.,block
2024-11-25 21:53:50,93.8.226.89,Detects XSS payloads.,block
2024-11-25 21:53:50,89.236.176.154,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,135.161.89.192,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,81.190.11.217,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,81.190.11.217,Detects XSS payloads.,block
2024-11-25 21:53:50,88.40.53.243,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,116.254.36.200,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,156.102.127.134,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,47.24.45.174,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,102.189.11.150,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,12d0:8136:ff26:f0f0:6855:e587:3db:acfa,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,209.253.186.205,Restricts access to admin pages.,block
2024-11-25 21:53:50,209.253.186.205,Blocks access to sensitive files.,block
2024-11-25 21:53:50,138.157.45.30,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,4.246.56.37,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,4.246.56.37,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,161.46.174.105,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,146.239.91.195,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,38.181.145.101,Detects Null Byte Injection.,block
2024-11-25 21:53:50,208.150.99.181,Detects Null Byte Injection.,block
2024-11-25 21:53:50,2205:c0f1:4446:b3ef:d05a:5c92:dcb0:ea43,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,2205:c0f1:4446:b3ef:d05a:5c92:dcb0:ea43,Detects XSS payloads.,block
2024-11-25 21:53:50,fb7d:13d:93b5:96ba:4a55:2fb8:b8db:4443,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,fb7d:13d:93b5:96ba:4a55:2fb8:b8db:4443,Detects XSS payloads.,block
2024-11-25 21:53:50,209.158.28.49,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,212.91.40.196,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,212.91.40.196,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,38.90.38.169,Detects Null Byte Injection.,block
2024-11-25 21:53:50,185.24.37.122,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,185.24.37.122,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,154.244.130.33,Detects XSS payloads.,block
2024-11-25 21:53:50,14.219.202.71,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,10.30.197.149,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,10.30.197.149,Detects XSS payloads.,block
2024-11-25 21:53:50,125.227.246.131,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,95.30.117.119,Restricts access to admin pages.,block
2024-11-25 21:53:50,95.30.117.119,Detects credentials passed in URL.,block
2024-11-25 21:53:50,89.236.176.154,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,104.208.141.28,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,104.208.141.28,Detects XSS payloads.,block
2024-11-25 21:53:50,174.253.0.143,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,174.253.0.143,Restricts access to admin pages.,block
2024-11-25 21:53:50,53.254.234.52,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,4bde:7896:4ae9:284b:402e:2e06:3291:f34b,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,24.203.45.79,Blocks access to sensitive files.,block
